species,clr_cat,accession,bed ,replicate,fruit_number,fruit_id,ripeness,date_collected,brix,pH,seeds_per_fruit,diameter_mm,height_mm,diam_ht_ratio,fresh_weight,dry_weight,water_content_grams,water_content_percent,scanned_date,perimeter_inner,lobedness_degree_inner,pericarp_area_inner,pericarp_thickness_inner,fruit_and_surface,avg_red_outer,avg_green_outer,avg_blue_outer,avg_luminosity_outer,avg_L_value_outer,avg_a_value_outer,avg_b_value_outer,avg_hue_outer,avg_chroma_outer
SC,roy,SC-19,N,SC-19-N,01,SC-19-N-1,,07-13-2019,,,,,,,0.9624,0.0909,0.8721,90.5551,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,02,SC-19-N-2,,07-23-2019,,,,13.92,13.01,1.07,1.5018,0.1078,1.3941,92.8221,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,03,SC-19-N-3,,07-23-2019,,,,10.9,10.89,1.00,0.7146,0.0493,0.6651,93.1011,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,04,SC-19-N-4,,07-23-2019,,,,12.86,12.52,1.03,1.1563,0.0999,1.0561,91.3601,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,05,SC-19-N-5,,07-23-2019,,,,,, ,,,,,07-27-2019,694.0265,1.3472,0.0142,0.2466,sc-19-n-5-out,120.9838,88.7898,49.9082,80.4191,39.0966,7.8565,26.8247,73.6755,27.9516
SC,roy,SC-19,N,SC-19-N,06,SC-19-N-6,,07-23-2019,,,,,, ,,,,,07-27-2019,699.7838,0.7884,0.586,0.243,sc-19-n-6-out,113.1041,81.6829,44.064,73.9605,36.1577,8.1166,25.9176,72.611,27.1588
SC,roy,SC-19,N,SC-19-N,07,SC-19-N-7,,07-23-2019,,,,,, ,,,,,07-27-2019,709.725,1.1934,0.6135,0.221,sc-19-n-7-out,108.6035,81.286,44.8276,72.2018,35.5367,6.4877,24.6383,75.2478,25.4782
SC,roy,SC-19,N,SC-19-N,08,SC-19-N-8,,07-23-2019,,,40,13.95,13.58,1.03,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,09,SC-19-N-9,,07-23-2019,,,8,9.95,9.57,1.04,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,10,SC-19-N-10,,07-28-2019,,,41,14.07,13.57,1.04,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,11,SC-19-N-11,,07-28-2019,,,32,13.57,13.25,1.02,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,12,SC-19-N-12,,09-18-2019,,,38,12.2,11.23,1.09,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,13,SC-19-N-13,,08-06-2019,7.9,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,14,SC-19-N-14,,08-06-2019,9.2,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,15,SC-19-N-15,,08-06-2019,7.8,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,16,SC-19-N-16,,08-06-2019,7.3,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,N,SC-19-N,17,SC-19-N-17,,08-06-2019,7.8,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,01,SC-19-S-1,,07-18-2019,,,,12.55,11.89,1.06,0.9792,0.0812,0.8981,91.7081,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,02,SC-19-S-2,,07-18-2019,,,,12.33,11.66,1.06,0.9399,0.0982,0.8421,89.5521,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,03,SC-19-S-3,,07-18-2019,,,,11.53,10.52,1.10,0.7321,0.0548,0.6771,92.5151,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,04,SC-19-S-4,,07-23-2019,,,,,, ,,,,,07-27-2019,589.8427,0.9131,0.5953,0.2362,sc-19-s-4-out,117.4283,83.7321,47.8652,77.7841,37.3043,8.9953,25.4534,70.5364,26.9961
SC,roy,SC-19,S,SC-19-S,05,SC-19-S-5,,07-23-2019,,,,,, ,,,,,07-27-2019,644.5706,1.338,0.5844,0.2334,sc-19-s-5-out,115.6059,84.1796,49.5845,77.7359,37.2354,8.1155,24.455,71.6414,25.7664
SC,roy,SC-19,S,SC-19-S,06,SC-19-S-6,,07-23-2019,,,,,, ,,,,,07-27-2019,629.4996,2.0599,0.6021,0.2184,sc-19-s-6-out,116.8384,85.7874,49.2308,78.1479,37.8019,7.7412,25.3248,73.0028,26.4815
SC,roy,SC-19,S,SC-19-S,07,SC-19-S-7,,07-23-2019,,,17,11.77,11.11,1.06,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,08,SC-19-S-8,,07-23-2019,,,28,13.16,12.37,1.06,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,09,SC-19-S-9,,07-23-2019,,,16,12.38,11.33,1.09,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,10,SC-19-S-10,,09-08-2019,,,46,13.36,12.97,1.03,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,11,SC-19-S-11,,09-08-2019,,,44,12.81,12.12,1.06,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,12,SC-19-S-12,,08-07-2019,6.3,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,13,SC-19-S-13,,08-07-2019,6.4,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,14,SC-19-S-14,,08-07-2019,6.8,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,15,SC-19-S-15,,08-07-2019,6.9,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-19,S,SC-19-S,16,SC-19-S-16,,08-07-2019,6.5,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,01,SC-22-N-1,,07-13-2019,,,,,, ,1.5644,0.1179,1.4471,92.4641,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,02,SC-22-N-2,,07-13-2019,,,,14.9,14.35,1.04,1.905,0.16,1.7451,91.6011,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,03,SC-22-N-3,,07-13-2019,,,,13.45,11.53,1.17,1.0961,0.1021,0.9941,90.6851,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,04,SC-22-N-4,,07-13-2019,,,,13.8,12.38,1.11,,,,,07-15-2019,543.8011,2.1211,0.5485,0.2577,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,05,SC-22-N-5,,07-13-2019,,,,14.51,12.84,1.13,,,,,07-15-2019,546.73,1.084,0.5895,0.2317,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,06,SC-22-N-6,,07-23-2019,,,,,, ,,,,,07-27-2019,826.0092,1.3887,0.5529,0.2551,sc-22-n-6-out,110.7221,97.2434,44.1848,72.9037,40.1454,-1.5017,30.291,92.8382,30.3282
SC,roy,SC-22,N,SC-22-N,07,SC-22-N-7,,07-23-2019,,,,,, ,,,,,07-27-2019,715.725,0.4237,0.5286,0.2709,sc-22-n-7-out,103.3095,87.8986,43.8614,69.2571,36.8159,0.388,26.5198,89.1617,26.5226
SC,roy,SC-22,N,SC-22-N,08,SC-22-N-8,,07-23-2019,,,,,, ,,,,,07-27-2019,698.1686,1.0859,0.5381,0.2691,sc-22-n-8-out,113.3285,94.5299,44.5414,74.293,39.6831,1.0557,29.7832,87.97,29.8019
SC,roy,SC-22,N,SC-22-N,09,SC-22-N-9,,07-23-2019,,,35,15.61,13.12,1.19,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,10,SC-22-N-10,,07-23-2019,,,42,16.1,13.83,1.16,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,11,SC-22-N-11,,07-23-2019,,,8,12.66,11.4,1.11,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,12,SC-22-N-12,,09-02-2019,,,46,13.82,12.14,1.14,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,13,SC-22-N-13,,09-02-2019,,,41,13.32,12.1,1.10,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,14,SC-22-N-14,,08-06-2019,4.5,4.7,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,15,SC-22-N-15,,08-06-2019,4.3,4.5,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,16,SC-22-N-16,,08-06-2019,3.2,4.5,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,N,SC-22-N,17,SC-22-N-17,,08-06-2019,4.1,4.7,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,01,SC-22-S-1,,07-18-2019,,,,14.07,11.89,1.18,1.2294,0.0997,1.1301,91.8901,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,02,SC-22-S-2,,07-18-2019,,,,14.28,12.93,1.10,1.3629,0.1375,1.2251,89.9111,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,03,SC-22-S-3,,07-18-2019,,,,14.39,12.56,1.15,1.3599,0.1263,1.2341,90.7131,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,04,SC-22-S-4,,07-23-2019,,,,,, ,,,,,07-27-2019,769.3818,1.9687,0.5527,0.2543,sc-22-s-4-out,109.5865,103.3889,66.1086,82.6933,42.0863,-3.3143,21.638,98.7084,21.8904
SC,roy,SC-22,S,SC-22-S,05,SC-22-S-5,,07-23-2019,,,,,, ,,,,,07-27-2019,698.7544,1.1045,0.5416,0.2692,sc-22-s-5-out,110.1725,101.3276,58.9949,79.6119,41.4339,-2.6709,24.5782,96.2019,24.7229
SC,roy,SC-22,S,SC-22-S,06,SC-22-S-6,,07-23-2019,,,,,, ,,,,,07-27-2019,767.725,2.3295,0.5713,0.2512,sc-22-s-6-out,104.4617,104.1388,81.5238,87.9955,42.0252,-3.7611,13.0043,106.1311,13.5373
SC,roy,SC-22,S,SC-22-S,07,SC-22-S-7,,07-23-2019,,,23,14.6,12.31,1.19,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,08,SC-22-S-8,,07-23-2019,,,17,13.04,11.52,1.13,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,09,SC-22-S-9,,07-23-2019,,,20,14,11.86,1.18,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,10,SC-22-S-10,,08-26-2019,,,45,14.25,13.17,1.08,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,11,SC-22-S-11,,08-26-2019,,,20,13.88,12.25,1.13,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,12,SC-22-S-12,,08-19-2019,4.4,4.4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,13,SC-22-S-13,,08-19-2019,4.2,4.5,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,14,SC-22-S-14,,08-19-2019,5.1,4.4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,15,SC-22-S-15,,08-19-2019,5.1,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,16,SC-22-S-16,,08-19-2019,5.3,4.4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-22,S,SC-22-S,17,SC-22-S-17,,08-19-2019,3.9,4.4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,01,SC-31-N-1,,07-23-2019,,,,16.15,14.28,1.13,2.1239,0.105,2.0191,95.0561,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,02,SC-31-N-2,,07-23-2019,,,,14.87,12.4,1.20,1.4198,0.1009,1.3191,92.8931,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,03,SC-31-N-3,,07-23-2019,,,,13.39,10.93,1.23,1.1046,0.0675,1.0371,93.8891,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,04,SC-31-N-4,,07-23-2019,,,,,, ,,,,,07-27-2019,736.6539,1.8354,0.6044,0.2332,sc-31-n-4-out,111.2464,104.3763,77.3444,88.7625,42.7234,-1.846,16.3213,96.453,16.4253
SC,roy,SC-31,N,SC-31-N,05,SC-31-N-5,,07-23-2019,,,,,, ,,,,,07-27-2019,735.2397,0.9702,0.5657,0.25,sc-31-n-5-out,117.1528,108.1678,83.0647,94.2209,44.4107,-0.8369,15.5885,93.0731,15.611
SC,roy,SC-31,N,SC-31-N,06,SC-31-N-6,,07-23-2019,,,,,, ,,,,,07-27-2019,708.1686,1.438,0.5805,0.2326,sc-31-n-6-out,122.1872,111.7988,80.4794,95.3723,45.8478,-1.1929,18.9799,93.5965,19.0174
SC,roy,SC-31,N,SC-31-N,07,SC-31-N-7,,07-23-2019,,,31,12.96,9.58,1.35,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,08,SC-31-N-8,,07-23-2019,,,36,15.24,13.27,1.15,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,09,SC-31-N-9,,07-23-2019,,,23,15.21,12.93,1.18,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,10,SC-31-N-10,,09-08-2019,,,44,15.9,13.88,1.15,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,11,SC-31-N-11,,09-08-2019,,,41,14.74,13.6,1.08,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,12,SC-31-N-12,,08-06-2019,4.6,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,13,SC-31-N-13,,08-06-2019,3.5,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,14,SC-31-N-14,,08-06-2019,4.7,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,N,SC-31-N,15,SC-31-N-15,,08-06-2019,4.6,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,01,SC-31-S-1,,07-23-2019,,,,14.77,12.53,1.18,1.4995,0.0823,1.4171,94.5121,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,02,SC-31-S-2,,07-23-2019,,,,14.34,12.37,1.16,1.3777,0.0686,1.3091,95.0211,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,03,SC-31-S-3,,07-23-2019,,,,12.11,10.18,1.19,0.8533,0.0371,0.8161,95.6521,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,04,SC-31-S-4,,07-23-2019,,,,,, ,,,,,07-27-2019,750.4113,1.6982,0.5685,0.2457,sc-31-s-4-out,110.3499,107.4849,81.5842,90.5455,43.538,-3.2908,15.069,102.319,15.4242
SC,roy,SC-31,S,SC-31-S,05,SC-31-S-5,,07-23-2019,,,,,, ,,,,,07-27-2019,816.2519,1.2382,0.5685,0.2407,sc-31-s-5-out,107.4311,102.9723,79.4756,88.0212,41.9871,-2.2862,14.0716,99.2281,14.2561
SC,roy,SC-31,S,SC-31-S,06,SC-31-S-6,,07-23-2019,,,,,, ,,,,,07-27-2019,574.1442,2.3456,0.5269,0.2779,sc-31-s-6-out,108.3951,109.3351,82.1125,90.504,43.9116,-4.9826,15.274,108.0673,16.0661
SC,roy,SC-31,S,SC-31-S,07,SC-31-S-7,,07-23-2019,,,19,15.41,13.14,1.17,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,08,SC-31-S-8,,07-23-2019,,,35,13.39,11.37,1.18,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,09,SC-31-S-9,,07-23-2019,,,6,12.45,11.1,1.12,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,10,SC-31-S-10,,09-08-2019,,,46,15.35,13.88,1.11,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,11,SC-31-S-11,,09-08-2019,,,40,15.5,14.11,1.10,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,12,SC-31-S-12,,08-07-2019,4.5,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,13,SC-31-S-13,,08-07-2019,4.7,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,14,SC-31-S-14,,08-07-2019,3.5,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,15,SC-31-S-15,,08-07-2019,3.9,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,16,SC-31-S-16,,08-07-2019,3.9,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-31,S,SC-31-S,17,SC-31-S-17,,08-07-2019,3.5,4,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,01,SC-42-N-1,,07-13-2019,,,,,, ,0.8027,0.1149,0.6881,85.6861,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,02,SC-42-N-2,,07-13-2019,,,,10.41,9.62,1.08,0.5805,0.0776,0.5031,86.6321,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,03,SC-42-N-3,,07-13-2019,,,,10.14,10.02,1.01,,,,,07-15-2019,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,04,SC-42-N-4,,07-13-2019,,,,11.58,10.87,1.07,,,,,07-15-2019,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,04,SC-42-N-4,,07-23-2019,,,,12.18,11.91,1.02,0.9918,0.1164,0.8751,88.2641,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,06,SC-42-N-6,,07-23-2019,,,,,, ,,,,,07-27-2019,604.2275,0.5551,0.5501,0.2585,sc-42-n-6-out,124.1576,90.1187,54.52,84.0823,39.8047,8.779,25.1227,70.7384,26.6125
SC,roy,SC-42,N,SC-42-N,07,SC-42-N-7,,07-23-2019,,,,,, ,,,,,07-27-2019,611.3991,0.5343,0.5498,0.2527,sc-42-n-7-out,121.5521,88.305,55.3171,83.2321,39.1185,8.759,23.8029,69.7974,25.3634
SC,roy,SC-42,N,SC-42-N,08,SC-42-N-8,,07-23-2019,,,,,, ,,,,,07-27-2019,653.5412,0.8373,0.5565,0.2565,sc-42-n-8-out,118.7597,84.5153,53.3597,80.9969,37.7808,9.5294,23.0353,67.5259,24.9286
SC,roy,SC-42,N,SC-42-N,09,SC-42-N-9,,07-23-2019,,,44,11.86,12.03,0.99,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,10,SC-42-N-10,,07-23-2019,,,36,11.54,11.26,1.02,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,11,SC-42-N-11,,08-06-2019,,,37,,, ,,,,,08-07-2019,649.8843,0.5388,0.5416,0.2693,sc-42-n-11-out,115.9208,77.9191,35.7506,71.3735,35.5139,10.7301,29.4973,70.0103,31.3883
SC,roy,SC-42,N,SC-42-N,12,SC-42-N-12,,08-06-2019,,,33,,, ,,,,,08-07-2019,639.5412,0.4449,0.5041,0.3058,sc-42-n-12-out,114.1999,80.9595,40.5053,72.7925,36.1078,8.6526,27.7809,72.7004,29.0972
SC,roy,SC-42,N,SC-42-N,13,SC-42-N-13,,09-02-2019,,,45,13.15,12.71,1.03,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,14,SC-42-N-14,,09-02-2019,,,40,12.65,12.36,1.02,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,15,SC-42-N-15,,09-02-2019,,,38,11.99,11.36,1.06,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,16,SC-42-N-16,,08-06-2019,9.2,5,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,17,SC-42-N-17,,08-06-2019,8.1,5,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,18,SC-42-N-18,,08-06-2019,8.9,5,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,N,SC-42-N,19,SC-42-N-19,,08-06-2019,9.2,4.5,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,01,SC-42-S-1,,07-18-2019,,,,12.01,11.32,1.06,0.8571,0.067,0.7901,92.1831,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,02,SC-42-S-2,,07-18-2019,,,,12.3,11.7,1.05,1.0057,0.0901,0.9161,91.0411,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,03,SC-42-S-3,,07-18-2019,,,,12.28,12.01,1.02,0.9903,0.1001,0.8901,89.8921,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,04,SC-42-S-4,,07-23-2019,,,,,, ,,,,,07-27-2019,671.7838,0.4939,0.5607,0.255,sc-42-s-4-out,110.3843,86.0929,46.3173,73.7419,37.0709,4.6075,25.8416,79.8905,26.2492
SC,roy,SC-42,S,SC-42-S,05,SC-42-S-5,,07-23-2019,,,,,, ,,,,,07-27-2019,636.127,0.7975,0.544,0.262,sc-42-s-5-out,109.307,78.6923,42.9735,71.6606,34.8987,8.0576,24.7807,71.9878,26.0578
SC,roy,SC-42,S,SC-42-S,06,SC-42-S-6,,07-23-2019,,,,,, ,,,,,07-27-2019,552.0437,1.16,0.5483,0.256,sc-42-s-6-out,108.7756,80.4263,46.7233,73.1752,35.3817,7.1942,23.4199,72.9238,24.5
SC,roy,SC-42,S,SC-42-S,07,SC-42-S-7,,07-23-2019,,,35,11.84,11.36,1.04,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,08,SC-42-S-8,,07-23-2019,,,26,11.33,10.25,1.11,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,09,SC-42-S-9,,07-23-2019,,,26,12.05,11.3,1.07,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,10,SC-42-S-10,,08-26-2019,,,20,11.43,10.69,1.07,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,11,SC-42-S-11,,08-26-2019,,,28,11.06,10.48,1.06,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,12,SC-42-S-12,,08-07-2019,9.5,5.2,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,13,SC-42-S-13,,08-07-2019,8,5,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,14,SC-42-S-14,,08-07-2019,9.2,5,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,15,SC-42-S-15,,08-07-2019,9,5,,,,,,,,,,,,,,,,,,,,,,,
SC,roy,SC-42,S,SC-42-S,16,SC-42-S-16,,08-07-2019,9.4,4.8,,,,,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,01,SCM-1-N-1,,07-15-2019,,,,,, ,2.0586,0.2173,1.8411,89.4441,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,02,SCM-1-N-2,,07-15-2019,,,,17.8,15.3,1.16,2.3405,0.2211,2.1191,90.5531,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,03,SCM-1-N-3,,07-23-2019,,,,18.38,15.74,1.17,2.8322,0.2705,2.5621,90.4491,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,04,SCM-1-N-4,,07-23-2019,,,,17.48,15.05,1.16,2.4139,0.2262,2.1881,90.6291,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,06,SCM-1-N-6,,07-23-2019,,,,,, ,,,,,07-27-2019,942.3351,3.4992,0.6638,0.2233,scm-1-n-6-out,115.1736,117.5325,83.4165,95.2303,46.793,-6.4919,18.5856,109.2541,19.6867
SCM,grn,SCM-1,N,SCM-1-N,07,SCM-1-N-7,,07-23-2019,,,,,, ,,,,,07-27-2019,941.0214,3.6436,0.727,0.1452,scm-1-n-7-out,115.718,118.3092,85.1499,96.2761,47.0694,-6.475,18.0848,109.6991,19.209
SCM,grn,SCM-1,N,SCM-1-N,08,SCM-1-N-8,,07-23-2019,,,,,, ,,,,,07-27-2019,857.4234,2.7681,0.709,0.1556,scm-1-n-8-out,120.6975,121.7556,90.9455,100.8836,48.6005,-5.6273,17.0083,108.3072,17.915
SCM,grn,SCM-1,N,SCM-1-N,09,SCM-1-N-9,,07-15-2019,,,90,,, ,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,10,SCM-1-N-10,,07-23-2019,,,37,,, ,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,11,SCM-1-N-11,,07-23-2019,,,90,,, ,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,12,SCM-1-N-12,,09-15-2019,,,96,15.77,13.38,1.18,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,13,SCM-1-N-13,,09-15-2019,,,57,14.16,11.7,1.21,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,14,SCM-1-N-14,,09-15-2019,,,49,12.39,9.99,1.24,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,15,SCM-1-N-15,,09-15-2019,,,61,14.17,11.67,1.21,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,16,SCM-1-N-16,,08-06-2019,6.8,4,,,,,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,17,SCM-1-N-17,,08-06-2019,6.3,4,,,,,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,N,SCM-1-N,18,SCM-1-N-18,,08-06-2019,5.4,4,,,,,,,,,,,,,,,,,,,,,,,
SCM,grn,SCM-1,S,SCM-1-S,01,SCM-1-S-1,,07-23-2019,,,,18.95,16.07,1.18,3.0179,0.3094,2.7091,89.7481,,,,,,,,,,,,,,,
SCM,grn,SCM-1,S,SCM-1-S,02,SCM-1-S-2,,07-23-2019,,,,17.54,14.27,1.23,2.2993,0.1771,2.1221,92.2981,,,,,,,,,,,,,,,
SCM,grn,SCM-1,S,SCM-1-S,03,SCM-1-S-3,,07-23-2019,,,,18.91,15.69,1.21,3.0169,0.3138,2.7031,89.5991,,,,,,,,,,,,,,,
SCM,grn,SCM-1,S,SCM-1-S,04,SCM-1-S-4,,07-23-2019,,,,,, ,,,,,07-27-2019,909.8499,2.1603,0.7958,0.107,scm-1-s-4-out,105.758,110.1421,75.8923,87.6905,43.7337,-7.233,18.4727,111.3829,19.8383
SCM,grn,SCM-1,S,SCM-1-S,05,SCM-1-S-5,,07-23-2019,,,,,, ,,,,,07-27-2019,849.3229,2.7873,0.7945,0.1067,scm-1-s-5-out,113.223,114.8883,85.1835,94.5364,45.9162,-5.6318,16.362,108.9935,17.3042
